epoch,acc,loss,lr,val_acc,val_loss
0,0.22244488980942118,2.5371195158324564,0.001,0.10621242670861179,13.878798909082203
1,0.32431529727114305,2.1792268372410204,0.001,0.07915831762617957,14.75028645203921
2,0.3820975283502975,1.9378439460345405,0.001,0.12124248708267966,12.081923578449624
3,0.42718770879065104,1.8007111813756094,0.001,0.11723447162545994,10.4265937461165
4,0.46693386769565487,1.6688631624082924,0.001,0.13126252757344312,11.370598793029785
5,0.49665998671957867,1.5715382645427982,0.001,0.14529058426051197,7.283527103836885
6,0.5267201069998757,1.4483041248882143,0.001,0.2975951965622051,4.195835108747463
7,0.5784903139712099,1.2907235655055176,0.001,0.03607214469171478,12.486134892236255
8,0.6035404143209209,1.2022699517413784,0.001,0.08917835818413264,11.452197275563089
9,0.6379425518896553,1.1081070554758121,0.001,0.27955912556013984,5.703983133446
10,0.6519706080018797,1.040237320369295,0.001,0.31162325506339333,4.609691606017058
11,0.6780227122501126,0.9815797931604888,0.001,0.17434870097823515,7.8284910064422055
12,0.7184368736280468,0.8560446057227268,0.001,0.20440882271928396,6.7194926810407924
13,0.7227788912748287,0.8177987152365899,0.001,0.2865731527950458,4.214712824276789
14,0.7391449565400102,0.7635960155275557,0.001,0.39078157201021135,3.7160671569541366
15,0.7658650635398859,0.7140588173885384,0.001,0.6002004061767716,1.4754678346589953
16,0.7919171677084867,0.6151261049743963,0.001,0.4298597265908379,3.5522175480225284
17,0.797929191796399,0.591381461762076,0.001,0.34068137016110045,5.718221656306234
18,0.8149632597734073,0.5561513321433135,0.001,0.3156312707744404,4.860055388811834
19,0.8146292585568501,0.5760592090024419,0.001,0.6132264591768414,2.289020594709622
20,0.8370073481090242,0.4777601254567673,0.001,0.5721442937731503,1.7970753399308077
21,0.845691382725715,0.46127409025598703,0.001,0.40681363195778136,4.213309725205263
22,0.8490313959663203,0.4351101608557469,0.001,0.3466933951946442,4.023112133652987
23,0.8704074815104783,0.38605392932812216,0.001,0.5971943930478277,1.5310182936922583
24,0.8674014696855106,0.41193718761305215,0.001,0.6933867764735747,1.2598573150400647
25,0.8847695389985242,0.33576206011858156,0.001,0.5450901883040258,2.5171129754884447
26,0.8797595190778922,0.36515135914784075,0.001,0.7605210417258238,0.9700700745494188
27,0.8921175683110096,0.31136083674574183,0.001,0.7615230452560471,1.0118153818056197
28,0.9144956578631838,0.27196615116151873,0.001,0.6202404866954367,1.7140289917140303
29,0.9021376085504342,0.2831378374485151,0.001,0.6743487000226497,1.4694635066575181
30,0.9111556444633142,0.25778134312522993,0.001,0.6152304656997711,1.7190017193735003
31,0.9181696725194265,0.23977009415546893,0.001,0.6943887817357968,1.4607456444738385
32,0.915497662030464,0.24610209367477504,0.001,0.5370741561204494,2.5890266078268596
33,0.9134936538153516,0.25333511146530757,0.001,0.4238477034535341,4.719800595052257
34,0.9111556446623945,0.257299165966197,0.001,0.5851703458176347,2.347194355093167
35,0.9402137608948595,0.172649604006457,0.001,0.857715424769866,0.5730648882834536
36,0.9408817635668701,0.1823533582504224,0.001,0.5871743569393196,2.3904087593655787
37,0.9365397459997203,0.20406922762722035,0.001,0.6302605279103548,2.0985243392134
38,0.9268537074546457,0.20961673731953603,0.001,0.5100200476651201,3.135552752471878
39,0.9365397461988006,0.17699121023387054,0.001,0.7965931870894346,0.8176389751481807
40,0.9428857715430862,0.17574971512895707,0.001,0.7044088184116838,1.739687118358268
41,0.9345357381827686,0.19233523039476985,0.001,0.7625250518919232,1.022712483625105
42,0.9428857714236379,0.19004403358311675,0.001,0.5941883824272959,2.455343553083454
43,0.9415497661990648,0.16383416594100061,0.001,0.7895791552707045,1.0054460419024638
44,0.9445557782231129,0.15752256262497497,0.001,0.40681363510822727,4.559030717026017
45,0.9575818303273214,0.11721580476066472,0.001,0.7354709434365939,1.2688807315362958
46,0.9676018704472977,0.10191178006296088,0.001,0.480961932567413,3.29808023147927
47,0.9509018034479502,0.14688456899616506,0.001,0.7625250489057186,1.0307304273417335
48,0.9645958583834335,0.11831114157249202,0.001,0.7344689402049911,1.3296577124175184
49,0.9478957916229824,0.15584622852568955,0.001,0.7675350704986251,1.1490545991690595
50,0.9365397461589846,0.183692768778535,0.001,0.619238482149904,2.4802425421311525
51,0.9609218435281105,0.1110364186291943,0.001,0.48396794229208345,3.150984937657335
52,0.9559118234880304,0.12774952914647922,0.001,0.6563126299687043,1.8166056229380185
53,0.9525718101279769,0.14433538359288145,0.001,0.6202404882482632,2.5020188716704954
54,0.9619238475361266,0.10852143554167502,0.001,0.8246492960887825,0.7142478562219587
55,0.9605878421921051,0.13179663158131982,0.001,0.7765531016733938,1.2228533212311998
56,0.9692718770875084,0.09751947856220151,0.001,0.8266533035075736,0.8178702836561358
57,0.9786239143363937,0.0641112622737128,0.001,0.7895791544942913,1.2293695673301726
58,0.9686038744154977,0.09546756063530105,0.001,0.7184368754794936,1.4034809389997103
59,0.9605878423513694,0.11444161802035076,0.001,0.7735470915605167,1.2680532912871163
60,0.9749498997995992,0.07438106153753841,0.001,0.8547094139402998,0.6255010321049509
61,0.96325985295978,0.10532665310916538,0.001,0.7895791567638069,1.048545621447489
62,0.956579826160041,0.1428381310864218,0.001,0.7174348702172717,1.699878743272984
63,0.9562458248240356,0.14269446676662945,0.001,0.6763527098901286,1.6372185414265057
64,0.9585838343353373,0.11970105328277977,0.001,0.7565130280827234,1.1478100138042637
65,0.9709418837675351,0.0898428923458498,0.001,0.7595190350899477,1.2234108807866224
66,0.963927855751239,0.10130039064503545,0.001,0.7314629232238433,1.3530609381939462
67,0.9522378087919715,0.14431841886473562,0.001,0.7615230488394926,1.3584358856410446
68,0.9729458917835672,0.09532079657909268,0.001,0.7414829656929673,1.3304011642873168
69,0.9709418836082708,0.08523101862532421,0.001,0.7625250510557859,1.1309662551464204
70,0.9812959250244365,0.06117249022156458,0.001,0.8627254433765679,0.6141876983353662
71,0.9622578488721318,0.1043091824809531,0.001,0.5741483044767667,2.9870959037769294
72,0.9719438876162868,0.07976125658016325,0.001,0.7805611196166289,1.146316314396077
73,0.9736138944555778,0.08945516357291676,0.001,0.7675350704986251,1.258820984549895
74,0.9802939211756847,0.05861650654920436,0.001,0.8206412787427884,0.8342047585305088
75,0.981629926519706,0.058098693655115725,0.001,0.6543086235054987,2.3649778268141355
76,0.9843019372077488,0.051847564915671655,0.001,0.6122244574383409,2.5169367643300897
77,0.9829659317044632,0.0532136112252473,0.001,0.8116232442234704,1.0142429511479003
78,0.9799599196804151,0.058686249332008514,0.001,0.6242485008163299,2.1485412884093
79,0.9736138943361297,0.0854223731322912,0.001,0.409819645945259,5.457450386039719
80,0.9565798263193053,0.12102178912970649,0.001,0.791583167407699,1.1318225900172247
81,0.9836339345357381,0.048779453745369385,1e-04,0.925851692775925,0.36100384234455424
82,0.9943219772879092,0.022370822053295658,1e-04,0.9208416735719822,0.3540795848974099
83,0.997327989152693,0.014139341577419697,1e-04,0.9268536951116665,0.3038487293326365
84,0.9959919839679359,0.013793979104516223,1e-04,0.9208416714219149,0.32886599735748806
85,0.9966599866399466,0.011484345130662203,1e-04,0.9218436769827574,0.32339535459371205
86,0.9986639946559787,0.00861276862782015,1e-04,0.9238476859543748,0.3326156739493597
87,0.9976619906479626,0.010230658253631196,1e-04,0.9288577030082504,0.29791593000984273
88,0.9986639946559787,0.007139207586383543,1e-04,0.9288577030082504,0.300236085590996
89,0.9983299933199733,0.008424198942897566,1e-04,0.9318637175407104,0.2844199668396757
90,0.9993319973279893,0.005083699642233277,1e-04,0.925851692775925,0.30294363672438196
91,0.9983299933199733,0.008218307717489893,1e-04,0.9298597107191602,0.28846362601328296
92,0.9976619906479626,0.007754058605738099,1e-04,0.9328657220265192,0.29015176637072065
93,0.9979959919839679,0.0063235104984853295,1e-04,0.9298597107191602,0.31115936644858017
94,0.9986639946559787,0.005961790900845728,1e-04,0.9328657198764518,0.31254430203817557
95,0.9993319973279893,0.004148231464465825,1e-04,0.9298597074940592,0.3098377342573143
96,0.9986639946559787,0.005866791540070539,1e-04,0.9278557017475426,0.3022936485005069
97,0.998997995991984,0.005989663852779997,1e-04,0.9248496872150826,0.33928235922776767
98,0.998997995991984,0.0053704611235562616,1e-04,0.9328657198764518,0.31188423153913986
99,0.9996659986639946,0.004344230010712354,1e-04,0.940881752537821,0.26931267410233517
100,0.9996659986639946,0.0040131851392064015,1e-04,0.9388777446412371,0.2783936538308008
101,0.9993319973279893,0.0041200142750689485,1e-04,0.9348697288480694,0.2857231952478402
102,0.998997995991984,0.0052880446378200125,1e-04,0.9348697288480694,0.2891799438433798
103,0.9996659986639946,0.003095011299932668,1e-04,0.9308617119798679,0.32338099770797585
104,0.998997995991984,0.004201873202024945,1e-04,0.9298597074940592,0.3148219231710926
105,0.9996659986639946,0.003154547008368172,1e-04,0.9368737388947206,0.2955137382971612
106,0.998997995991984,0.0046905751000099385,1e-04,0.937875741230462,0.31103380099718153
107,0.998997995991984,0.00414004326196426,1e-04,0.9248496904401836,0.36238052789891745
108,0.9996659986639946,0.0032473147680572964,1e-04,0.9328657209514855,0.30442883690374944
109,0.9986639946559787,0.004331845672099379,1e-04,0.936873737819687,0.2756595274364438
110,0.9996659986639946,0.002627961026114563,1e-04,0.9378757423054956,0.28859349484751395
111,0.9996659986639946,0.0024221982449509636,1e-04,0.9378757401554283,0.3041643404769515
112,0.9979959919839679,0.005665128728545612,1e-04,0.9278557028225763,0.3177952040402118
113,0.9986639946559787,0.004564548436671734,1e-04,0.921843678057791,0.3883130606015414
114,0.998997995991984,0.003198019923634812,1e-04,0.9208416703468812,0.41925987737683273
115,0.998997995991984,0.003939712437525461,1e-04,0.9388777467913044,0.2440336996027808
116,0.998997995991984,0.0033377800646947875,1e-04,0.9398797502020796,0.2661814660805358
117,0.998997995991984,0.004397049205238964,1e-04,0.9348697277730357,0.2898246741555967
118,0.9993319973279893,0.0031131624369589647,1e-04,0.9488977873492576,0.25554381039953383
119,0.9993319973279893,0.002709793059886965,1e-04,0.943887767070281,0.2830614609274507
120,0.9996659986639946,0.002708156560715624,1e-04,0.9448897704810562,0.25941588281385997
121,1.0,0.0015900531311584146,1e-05,0.9458917749668648,0.2626915137412517
122,1.0,0.002593683642084053,1e-05,0.9458917738918312,0.26659780460262145
123,0.9986639946559787,0.0032569306062950653,1e-05,0.943887767070281,0.2670063914698833
124,0.9996659986639946,0.001901225898596511,1e-05,0.943887767070281,0.26414230211863277
125,1.0,0.0014073676263659063,1e-05,0.943887767070281,0.26807145968461943
126,1.0,0.0014597232641407108,1e-05,0.943887767070281,0.2693042225392329
127,0.9986639946559787,0.002767607945108658,1e-05,0.9448897715560898,0.26397147586553793
128,0.9996659986639946,0.002531026818009707,1e-05,0.943887767070281,0.26692781574909347
129,1.0,0.001382749404837497,1e-05,0.9418837591736972,0.27081826577418694
130,0.9986639946559787,0.0033051458752330555,1e-05,0.9428857625844722,0.2636322114491935
131,0.998997995991984,0.003381801562319381,1e-05,0.9438877681453147,0.26126720771631634
132,0.9996659986639946,0.0021422817642799265,1e-05,0.9428857636595059,0.26558383514956274
133,0.9993319973279893,0.0027635865200302547,1e-05,0.9458917760418986,0.26249733932581326
134,0.9993319973279893,0.0024019814508238592,1e-05,0.9458917760418986,0.25829615604278455
135,0.9996659986639946,0.0016098049430875885,1e-05,0.9448897715560898,0.26474691179330423
136,0.998997995991984,0.0029265738552191737,1e-05,0.9448897715560898,0.2621365538208031
137,1.0,0.0012678219720259083,1e-05,0.943887767070281,0.26022543101241385
138,1.0,0.0014098330807443473,1e-05,0.943887767070281,0.26142964272694297
139,0.9993319973279893,0.0029926516690976426,1e-05,0.943887767070281,0.2671385466275463
140,0.9996659986639946,0.002698040813330963,1e-05,0.9418837580986634,0.2698616046528005
141,0.9996659986639946,0.0019545167028678753,1e-05,0.9408817536128546,0.2698531382911879
142,0.9996659986639946,0.0019149442137864157,1e-05,0.9428857625844722,0.2672909668727007
143,1.0,0.0011662260795499864,1e-05,0.9448897715560898,0.26719032872319154
144,1.0,0.0013433608745797752,1e-05,0.9418837580986634,0.26918072351193867
145,0.9996659986639946,0.0015946009683776735,1e-05,0.9418837591736972,0.26805770211924945
146,1.0,0.0021358418934583493,1e-05,0.9418837591736972,0.26534417606028166
147,0.9996659986639946,0.001950986614604322,1e-05,0.9418837591736972,0.26925553191276613
148,1.0,0.0009230068091015532,1e-05,0.9418837591736972,0.2688291789370683
149,0.9996659986639946,0.0017621082103432952,1e-05,0.9428857636595059,0.25783271687650045
150,0.9993319973279893,0.001999190419743742,1e-05,0.9428857636595059,0.2663677619512492
151,1.0,0.0012141404201010796,1e-05,0.9428857636595059,0.2680677484403311
152,0.9996659986639946,0.0018149249873272752,1e-05,0.9418837591736972,0.2723102990690925
153,1.0,0.0012815788262232866,1e-05,0.9418837591736972,0.27372553464899424
154,1.0,0.0012439423962853943,1e-05,0.9418837591736972,0.27422144887959565
155,0.9996659986639946,0.0025249900876540684,1e-05,0.9438877681453147,0.2603934090350636
156,0.9993319973279893,0.002303038104382078,1e-05,0.9448897715560898,0.26856394834946634
157,1.0,0.0012973688011061251,1e-05,0.9408817536128546,0.2736205179325934
158,0.9993319971687251,0.0029082397089132002,1e-05,0.9388777457162708,0.27535108737802677
159,1.0,0.001057160751165918,1e-05,0.9388777478663382,0.26589791428124887
160,1.0,0.0012745054679745142,1e-05,0.940881755762922,0.26069391991981383
161,0.9996659986639946,0.0023978574724594828,1e-06,0.9398797512771132,0.2627768422545653
162,1.0,0.0010531755365989978,1e-06,0.9398797512771132,0.2633024898625048
163,0.9996659986639946,0.0025345469778621384,1e-06,0.940881755762922,0.2627795639901398
164,1.0,0.00125381524129301,1e-06,0.940881755762922,0.2630304546473489
165,1.0,0.0018967871480940549,1e-06,0.940881755762922,0.26103452518532183
166,0.9993319973279893,0.002133295206420258,1e-06,0.940881755762922,0.26182203952736083
167,1.0,0.00147899840630245,1e-06,0.9418837591736972,0.2620938095130691
168,1.0,0.00156957856353009,1e-06,0.9418837591736972,0.2631516704474154
169,0.9996659986639946,0.0019204064118601232,1e-06,0.9418837591736972,0.2668101912531638
170,1.0,0.001484319221214519,1e-06,0.9418837591736972,0.2672328681308022
171,1.0,0.0012819774510850913,1e-06,0.9428857625844722,0.2656227946351422
172,0.9996659986639946,0.0012889541374907052,1e-06,0.9418837591736972,0.2662595520891928
173,0.9996659986639946,0.0018968792147761018,1e-06,0.9428857625844722,0.2656119629420048
174,0.9996659986639946,0.0015411573230368555,1e-06,0.9418837591736972,0.2662662257265882
175,0.9986639946559787,0.0031181051665175154,1e-06,0.9418837591736972,0.2633239051674372
176,0.9996659986639946,0.001886709226493188,1e-06,0.9418837591736972,0.2644180713581525
177,0.9993319973279893,0.0018784457847185784,1e-06,0.9418837591736972,0.26314559747581134
178,0.9996659986639946,0.0019990241303716448,1e-06,0.9428857625844722,0.2631957977773381
179,1.0,0.0014472429099885913,1e-06,0.9428857625844722,0.26498638911679934
180,0.9996659986639946,0.0013998692286858797,1e-06,0.9428857625844722,0.26447638466048806
181,1.0,0.0014071641138751053,5e-07,0.940881755762922,0.2636615432110519
182,1.0,0.001207964150749866,5e-07,0.9418837591736972,0.26587534330356943
183,1.0,0.0013323348755507314,5e-07,0.9418837591736972,0.2656266451997002
184,1.0,0.0016314878119370398,5e-07,0.9428857625844722,0.26499639904992756
185,0.9996659986639946,0.0019063803992514438,5e-07,0.9418837591736972,0.26281915151176766
186,1.0,0.0013383026914478204,5e-07,0.9428857625844722,0.2654771082605308
187,0.9996659986639946,0.0013633720508445944,5e-07,0.9418837591736972,0.26438727245598664
188,0.9996659986639946,0.001125756584129028,5e-07,0.9428857625844722,0.26445774660350796
189,0.9996659986639946,0.0014704248590927393,5e-07,0.9418837591736972,0.266972780965172
190,0.9996659986639946,0.0014072121070441588,5e-07,0.9418837591736972,0.2672895177729187
191,0.9996659986639946,0.0022499341458273813,5e-07,0.9418837591736972,0.2673661936384081
192,1.0,0.0011489506804760055,5e-07,0.9418837591736972,0.26542697725207487
193,0.9996659986639946,0.0020702477452510365,5e-07,0.940881755762922,0.264992660099026
194,1.0,0.00124027176378978,5e-07,0.9418837591736972,0.2634738748801573
195,0.9993319973279893,0.0027532132356300073,5e-07,0.9418837591736972,0.2653032898361527
196,1.0,0.0006757530986994589,5e-07,0.940881755762922,0.26435780701317774
197,1.0,0.0013073477492018858,5e-07,0.9418837591736972,0.26546302775917474
198,0.9996659986639946,0.0013824625385728583,5e-07,0.9418837591736972,0.2667180621630362
199,1.0,0.0011338773632232964,5e-07,0.9418837591736972,0.26528043634391657
