epoch,acc,loss,lr,val_acc,val_loss
0,0.19082648206174968,3.0086321877174593,0.001,0.005188067676801471,15.92041522643291
1,0.24145391609234398,2.6924579029008973,0.001,0.010376135353602942,15.328839093021536
2,0.28039809610099825,2.5058682734498934,0.001,0.022049287626406254,15.68731580479445
3,0.3124188663109924,2.3300939485243726,0.001,0.07782101501673266,12.931272737401624
4,0.3444396365403304,2.218693101627906,0.001,0.15693904627621869,7.118241047580883
5,0.3721332756769394,2.071568489900042,0.001,0.07522698131362134,13.448979052433554
6,0.3985287754992704,1.9400412494720498,0.001,0.010376135353602942,14.479589117176339
7,0.4530506274469071,1.7583447598317443,0.001,0.09208820085735792,10.296639823728034
8,0.4911293812718344,1.6208395048015203,0.001,0.08171206550375497,12.549534002321394
9,0.5408913890219829,1.4607474273646976,0.001,0.038910507576011034,11.608632665354609
10,0.5837299870959818,1.3247293639317161,0.001,0.23216602610165663,7.353062281503442
11,0.6170488966589416,1.1505656633888783,0.001,0.1206225729444766,9.899226009304575
12,0.629164863772745,1.171691345683634,0.001,0.20492867168749354,7.8107692057945695
13,0.6443098226649996,1.0987645426337103,0.001,0.20752270436627082,7.480976249766567
14,0.7066205106788463,0.8772216510174338,0.001,0.49156940433688356,2.4866120870286736
15,0.7412375595754279,0.8336283093353001,0.001,0.4448767958448091,5.149003905158408
16,0.736477715352148,0.7817587926242322,0.001,0.4695201175801949,2.784323420119502
17,0.7408048464126372,0.7575235897872624,0.001,0.6070039058164555,1.9257883293561435
18,0.7412375595238445,0.7532949725537526,0.001,0.394293138102644,5.366094147165616
19,0.8083080917609713,0.5778944480733818,0.001,0.4396887271630006,3.2574174909933378
20,0.8065772393032463,0.5812775620852957,0.001,0.43839171300756946,3.7345006773598617
21,0.8143660753694565,0.5585353039704789,0.001,0.44098574562836557,3.5454006794593678
22,0.8420597144351383,0.4798475008204818,0.001,0.5953307527898969,2.158299056110099
23,0.8615318044136737,0.43943132250559686,0.001,0.5979247891987962,1.970265925394422
24,0.8498485504239733,0.4277411146320754,0.001,0.6355382772271271,1.5571944103558124
25,0.8550411077971481,0.431649363567075,0.001,0.5629053328635628,2.7862274066460553
26,0.8645607962179164,0.4059236244121603,0.001,0.5201037762887128,2.47468796507703
27,0.8801384682471698,0.37102488337116085,0.001,0.6355382764153907,1.5927173434025899
28,0.8892254435567307,0.33408267435600414,0.001,0.5940337382479246,2.066478004367494
29,0.9030722630895716,0.3004946283051484,0.001,0.7341115563218851,1.0763926694801393
30,0.9091302467238486,0.28391755400979124,0.001,0.6990921030209996,1.3553971395611608
31,0.8827347468886216,0.3548532627661576,0.001,0.5447470969417835,2.4412544619017518
32,0.9086975335868496,0.28463942421199645,0.001,0.6679636983130847,1.4830304772222243
33,0.8939852877800106,0.3248483971477019,0.001,0.5758755002968042,3.1137081342163446
34,0.9311986153180442,0.21008630372883694,0.001,0.7237354215094397,1.2688530053204552
35,0.9480744266809193,0.16799367498082549,0.001,0.6005188221674794,1.9370331742865572
36,0.9333621808740805,0.20156279884920342,0.001,0.5888456709769914,2.7770178541650568
37,0.9441800087058456,0.17734890911858714,0.001,0.6498054630677523,1.8144271617885752
38,0.950237992211164,0.17120246466673178,0.001,0.6575875632300606,1.6035644799028825
39,0.9476417135439203,0.1645018972636997,0.001,0.7392996235928183,1.1798412425678757
40,0.9541324102120294,0.13802227563591862,0.001,0.6368352942043086,2.0936226393573287
41,0.9567286889050648,0.12918686373493776,0.001,0.6277561759825038,2.2903260342539453
42,0.9549978364344439,0.1377649126064205,0.001,0.7846952125178855,0.9813656865689627
43,0.9398528775679812,0.18551050084641052,0.001,0.675745799886268,1.7586390002257397
44,0.9290350497877995,0.2071097759986945,0.001,0.6199740750084591,2.41025624520794
45,0.9251406317611424,0.22413306405396236,0.001,0.7120622709953986,1.6412941045049352
46,0.9467762873215059,0.16922422753641328,0.001,0.5732814677339892,2.625107214357293
47,0.9580268282386866,0.13523364298558246,0.001,0.7081712203730869,1.2648639084889655
48,0.9519688446817848,0.12333814122753192,0.001,0.6407263447686392,2.000986306652084
49,0.9411510168758114,0.17810125906892485,0.001,0.6900129862100698,1.806102245632875
50,0.9610558200171374,0.11227960190129249,0.001,0.7367055904308646,1.2220353702717475
51,0.9649502379922111,0.10828298986867257,0.001,0.6342412594961904,2.4493285907364792
52,0.9705755084379056,0.10040343101150491,0.001,0.7665369772725532,1.0966720222335444
53,0.9718736477973192,0.08929784565016285,0.001,0.8339818505770811,0.8239344158189288
54,0.9212462137860686,0.2405905575140479,0.001,0.6977950869135355,1.8013193960208416
55,0.9311986153438359,0.22076818428865916,0.001,0.6523994949347932,2.008343478124806
56,0.9558632626826502,0.12732966611107827,0.001,0.6679636984483741,1.6321845981383023
57,0.9498052791773318,0.15498879839465093,0.001,0.6498054626618842,2.11300081737496
58,0.9428818693722238,0.17570445285840036,0.001,0.7639429437047313,1.2017968357383635
59,0.9489398528775422,0.16016219279634933,0.001,0.721141389023933,1.5313664152638458
60,0.9762007789093918,0.06571757698641975,0.001,0.7120622707248198,1.6015448292832763
61,0.9666810904628319,0.10151219603975115,0.001,0.7172503394839365,1.5671794941431336
62,0.9684119428818693,0.10614489016499111,0.001,0.5525291976452492,3.1594665856348247
63,0.9848550411077456,0.04863510205164997,0.001,0.8625162209054376,0.66111491437618
64,0.98918217224561,0.036399243060178645,0.001,0.8391699185244613,0.7549884009284958
65,0.957594115153271,0.1322995696631101,0.001,0.7146563049690887,1.5632533904010413
66,0.9450454349024685,0.1849849190174476,0.001,0.5797665514602736,2.8815375187285763
67,0.9606231069059302,0.12628214137990565,0.001,0.8249027333602831,0.8916489815671049
68,0.9653829511034184,0.1089866649325613,0.001,0.7639429443811783,1.3248231293554669
69,0.9809606231326718,0.06431180375419825,0.001,0.7717250441376182,1.160880530205641
70,0.9749026395757701,0.0740733861194602,0.001,0.8495460525251702,0.7258040438132712
71,0.9632193855473821,0.11629656837364133,0.001,0.7315175238363784,1.612191828147746
72,0.9822587624405019,0.06345841685597745,0.001,0.7276264730787771,1.7454949814346699
73,0.9861531804413673,0.04565865683584135,0.001,0.8002594141953959,0.9330845458234615
74,0.9835569017999155,0.055293346311508555,0.001,0.7859922294370859,1.0612000571017246
75,0.9601903937689312,0.11591273580997383,0.001,0.7250324382933506,1.9113077522658743
76,0.9736045002163566,0.07621443791984737,0.001,0.796368363843663,1.2054227324122329
77,0.9705755084636973,0.08929993367618114,0.001,0.7081712209142444,1.7535086851482473
78,0.972739073993942,0.08354095302035364,0.001,0.7911802969785979,1.1072346647444609
79,0.9800951968844656,0.06708295307070185,0.001,0.6342412592835928,2.7029113461675385
80,0.9740372133275639,0.08160758015924556,0.001,0.7678339945976218,1.2994773023561725
81,0.9922111639982691,0.03306418726618081,1e-04,0.8651102544732595,0.676200222888025
82,0.9922111639982691,0.025709958002570702,1e-04,0.8793774390962801,0.5545349032622446
83,0.9974037213327563,0.010985315793481212,1e-04,0.884565506231924,0.5358378831799587
84,0.9991345737775854,0.006784344078108107,1e-04,0.8923476069353897,0.5156908906815691
85,0.9987018606663782,0.010753877780129,1e-04,0.8884565563130781,0.5114031449105843
86,0.9991345738033772,0.007236435425063584,1e-04,0.8923476066648109,0.5011530133206238
87,0.9978364344439636,0.0083105759723382,1e-04,0.8923476066648109,0.506607164935064
88,0.9987018606921699,0.006982160538309247,1e-04,0.8910505901514788,0.5037077581681607
89,0.9987018606663782,0.007989646893414564,1e-04,0.8884565565836569,0.5367655565481962
90,0.9982691475551709,0.007372142409082472,1e-04,0.8962386572871227,0.504440708975232
91,0.9978364344697553,0.00785768871392679,1e-04,0.8988326908549447,0.48996137051680827
92,0.9982691475551709,0.006581280749228314,1e-04,0.8988326908549447,0.5086337302717696
93,0.9991345737775854,0.006533591070560813,1e-04,0.8975356740710336,0.4981689875660337
94,0.9995672868887927,0.00438511079037824,1e-04,0.8949416405032117,0.4921799718232875
95,0.9995672868887927,0.003944886064233509,1e-04,0.8975356740710336,0.5030631875947839
96,0.9995672869145844,0.003761071881036746,1e-04,0.9001297076388556,0.4925621736334782
97,0.9991345738033772,0.005007676483216171,1e-04,0.9027237412066775,0.496552540544538
98,0.9987018606921699,0.005918779342718606,1e-04,0.8975356740710336,0.4871052396962366
99,0.9982691475551709,0.007804782671651596,1e-04,0.9014267244227665,0.48719533163105716
100,0.9991345737775854,0.005525187330303552,1e-04,0.9040207579905885,0.4799127152217961
101,0.9995672868887927,0.003775407325122578,1e-04,0.8962386572871227,0.47462776230378395
102,0.9995672868887927,0.0033213604380240022,1e-04,0.9053177747744995,0.46232362896293816
103,0.9991345737775854,0.0037909870072014465,1e-04,0.9079118083423213,0.47062786967108583
104,0.9995672868887927,0.0035884707456044387,1e-04,0.9079118083423213,0.4671671517104628
105,0.9987018606921699,0.004343883726828055,1e-04,0.9118028586940543,0.4615144414750259
106,0.9995672868887927,0.003734247920585757,1e-04,0.9040207579905885,0.48463801265967904
107,1.0,0.002145560993379758,1e-04,0.9053177747744995,0.4749170578824153
